name_q,name_c,ID_q,ID_c,Score,combination
Weather Channel,zanox,276,1069,0,0
Weather Channel,Yahoo Search,276,1055,0,0
Weather Channel,Google AJAX Language,276,1037,0,0
Weather Channel,Yahoo Video Search,276,1000,0,0
Weather Channel,Google App Engine,276,972,0,0
Weather Channel,Trynt,276,937,0,0
Weather Channel,Yahoo Image Search,276,901,0,0
Weather Channel,BBC,276,889,0,0
Weather Channel,Twitter,276,877,0,0
Weather Channel,SemanticHacker,276,834,0,0
Weather Channel,Yahoo Related Suggestions,276,829,0,0
Weather Channel,Google Visualization,276,771,0,0
Weather Channel,Google Base,276,746,0,0
Weather Channel,Google Ajax Search,276,744,0,0
Weather Channel,Google AdWords,276,743,0,0
Weather Channel,Google AdSense,276,742,0,0
Weather Channel,Yahoo Geocoding,276,740,0,0
Weather Channel,Facebook,276,726,0,0
Weather Channel,YouTube,276,714,0,0
Weather Channel,Commission Junction,276,710,0,0
Weather Channel,Aonaware Dictionary,276,691,0,0
Weather Channel,Amazon EC2,276,689,0,0
Weather Channel,Amazon S3,276,648,0,0
Weather Channel,Google Search,276,534,0,0
Authorize.Net,Heroku,277,419,0,0
Authorize.Net,Google Custom Search,277,376,0,0
Authorize.Net,CNET,277,340,0,0
Authorize.Net,Google Static Maps,277,310,0,0
SlideShare,Yahoo Answers,279,285,0,0
SlideShare,del.icio.us,279,222,0,0
SlideShare,Amazon SimpleDB,279,207,0,0
SlideShare,FeedBurner,279,174,0,0
SlideShare,ClearForest Semantic Web Services1,279,105,0,0
SlideShare,Yahoo BOSS,279,84,0,0
SlideShare,Amazon Queue Service,279,32,0,0
SlideShare,aideRSS,279,22,0,0
SlideShare,foursquare,279,187,0,0
SlideShare,Adobe Share,279,1025,0,0
SlideShare,FilesAnywhere,279,970,0,0
SlideShare,Wuala,279,900,0,0
SlideShare,Ubuntu One Files,279,881,0,0
SlideShare,Pogoplug,279,841,0,0
SlideShare,Facebook,279,726,0,0
SlideShare,YouTube,279,714,0,0
SlideShare,TappIn,279,674,0,0
SlideShare,Amazon S3,279,648,0,0
SlideShare,Google Drive,279,400,0,0
SlideShare,DigitalBucket,279,224,0,0
SlideShare,Box.net Embedit,279,153,0,0
SlideShare,Twitter,279,877,0,0
SlideShare,Twitter,279,877,0,0
SlideShare,iLike,279,777,0,0
SlideShare,Google Ajax Search,279,744,0,0
SlideShare,BBC,279,889,0,0
SlideShare,Twitter,279,877,0,0
SlideShare,MSN Messenger,279,802,0,0
SlideShare,Google AdWords,279,743,0,0
SlideShare,Google AdSense,279,742,0,0
SlideShare,Yahoo Geocoding,279,740,0,0
SlideShare,Google Talk,279,192,0,0
SlideShare,Windows Live Contacts,279,898,0,0
SlideShare,YouTube,279,714,0,0
Songza,Microsoft MapPoint,280,525,0,0
Songza,Windows Live Spaces,280,503,0,0
OpenSosius,Windows Live Data,281,367,0,0
Library of Congress SRW,Windows Live Contacts Control,283,329,0,0
Yahoo Answers,Windows Live Expo,285,300,0,0
Yahoo Answers,Kelkoo,285,978,0,0
Yahoo Answers,Google App Engine,285,972,0,0
Yahoo Answers,Twitter,285,877,0,0
Yahoo Answers,Google Base,285,746,0,0
Yahoo Answers,Google Ajax Search,285,744,0,0
Yahoo Answers,Google AdWords,285,743,0,0
Yahoo Answers,Google AdSense,285,742,0,0
Yahoo Answers,Kewego Video,285,462,0,0
Yahoo Answers,Amazon Marketplace Web Service,285,418,0,0
Yahoo Answers,Microsoft MSDN,285,317,0,0
Yahoo Answers,Google Static Maps,285,310,0,0
Yahoo Answers,PriceGrabber,285,97,0,0
Yahoo Answers,Microsoft Bing,285,67,0,0
Yahoo Answers,Twitter,285,877,0,0
Yahoo Answers,eBay Shopping,285,720,0,0
Yahoo Answers,Yahoo Address Book,285,685,0,0
Yahoo Answers,eBay Finding,285,147,0,0
Yahoo Answers,Amazon SES,285,31,0,0
Yahoo Answers,Twitter,285,877,0,0
Yahoo Answers,Brightkite,285,537,0,0
Yahoo Answers,Moneybookers,285,982,0,0
Yahoo Answers,LiqPAY,285,791,0,0
Yahoo Answers,PerfectMoney,285,575,0,0
Yahoo Answers,PayPal,285,571,0,0
Yahoo Answers,Authorize.Net,285,277,0,0
Yahoo Answers,Google Checkout,285,237,0,0
Yahoo Answers,Coinbase,285,110,0,0
Yahoo Answers,Blockchain Block Explorer,285,81,0,0
Yahoo Answers,HotelsCombined,285,518,0,0
Yahoo Answers,USPS Track & Confirm,285,880,0,0
Yahoo Answers,UKMail,285,849,0,0
Yahoo Answers,SPEEDY Express Delivery Services,285,657,0,0
Yahoo Answers,ChannelAdvisor,285,596,0,0
Yahoo Answers,Magento,285,480,0,0
Yahoo Answers,FedEx,285,173,0,0
Yahoo Answers,Endicia Label Server,285,154,0,0
Yahoo Answers,DHL,285,136,0,0
Yahoo Answers,Zendesk Core,285,1072,0,0
Yahoo Answers,Sugar CRM,285,667,0,0
Yahoo Answers,Amazon S3,285,648,0,0
Yahoo Answers,SendGrid,285,637,0,0
Yahoo Answers,Salesforce.com,285,629,0,0
Yahoo Answers,Marketo,285,490,0,0
Technorati,Infobip,286,442,0,0
Technorati,HubSpot Leads,286,432,0,0
Technorati,Evernote,286,162,0,0
Technorati,Eloqua,286,152,0,0
Technorati,Dropbox,286,145,0,0
Technorati,Cloud Elements Platform,286,106,0,0
Technorati,Box,286,86,0,0
Technorati,USPS Track & Confirm,286,880,0,0
Technorati,Magento,286,480,0,0
Technorati,FedEx,286,173,0,0
Technorati,Endicia Label Server,286,154,0,0
Technorati,DHL,286,136,0,0
Technorati,GovData,286,408,0,0
Technorati,WeatherBug,286,1022,0,0
Technorati,FlightView,286,960,0,0
Technorati,BBC,286,889,0,0
Technorati,Google Client Authentication,286,223,0,0
Technorati,del.icio.us,286,222,0,0
Technorati,foursquare,286,187,0,0
Technorati,Yahoo BOSS,286,84,0,0
Technorati,BBC,286,889,0,0
Technorati,Google App Engine,286,972,0,0
Technorati,Google Fusion Tables,286,401,0,0
Technorati,GovTrack.us,286,239,0,0
Technorati,Ubuntu One Files,286,881,0,0
Technorati,Box.net Embedit,286,153,0,0
Technorati,Tropo,286,934,0,0
Technorati,Heroku,286,419,0,0
Technorati,Yahoo Search,286,1055,0,0
Technorati,Twitter,286,877,0,0
Technorati,YouTube,286,714,0,0
Technorati,Google Search,286,534,0,0
Technorati,Sunlight Labs Congress,286,359,0,0
Technorati,BackType,286,58,0,0
Technorati,yfrog,286,1061,0,0
Technorati,Twitter,286,877,0,0
Technorati,YouTube,286,714,0,0
Technorati,ShareThis,286,643,0,0
Technorati,Twitter,286,877,0,0
Technorati,Google App Engine,286,972,0,0
Technorati,YouTube,286,714,0,0
Technorati,Collecta,286,113,0,0
Technorati,Twitter,286,877,0,0
Technorati,Google Visualization,286,771,0,0
Technorati,iTunes & App Store Search,286,916,0,0
Technorati,Hacker News Mobile,286,915,0,0
Technorati,Twitter,286,877,0,0
Technorati,Stack Overflow,286,662,0,0
Technorati,Readability,286,610,0,0
Technorati,Plunker,286,587,0,0
Technorati,LinkedIn,286,472,0,0
Technorati,jsFiddle,286,460,0,0
Technorati,GitHub,286,396,0,0
Technorati,Meetup,286,315,0,0
Technorati,SlideShare,286,279,0,0
Technorati,Assembla,286,209,0,0
Technorati,Envato,286,155,0,0
Technorati,Dribbble,286,143,0,0
Technorati,Coderwall Profile,286,109,0,0
Technorati,Behance,286,62,0,0
Technorati,BBC,286,889,0,0
Technorati,Google Ajax Search,286,744,0,0
Technorati,Smugmug,286,193,0,0
Technorati,USA Today Best-Selling Books,286,958,0,0
Technorati,New York Times Best Sellers,286,810,0,0
Technorati,Commission Junction,286,710,0,0
Technorati,HarperCollins Open Book,286,415,0,0
Technorati,Google App Engine,286,972,0,0
Technorati,Kwwika,286,465,0,0
Technorati,Google App Engine,286,972,0,0
Technorati,Yahoo Image Search,286,901,0,0
Technorati,Google Base,286,746,0,0
Technorati,Google Single SignOn,286,274,0,0
Technorati,Yahoo BOSS,286,84,0,0
Technorati,Paymentwall,286,570,0,0
Technorati,Payments Gateway,286,569,0,0
Technorati,WeatherBug,286,1022,0,0
Technorati,Twitter,286,877,0,0
Technorati,Groupon,286,411,0,0
Technorati,foursquare,286,187,0,0
Technorati,Orange Location,286,984,0,0
Technorati,Twitter,286,877,0,0
Technorati,Google Ajax Search,286,744,0,0
Technorati,Yahoo Search,286,1055,0,0
Technorati,New York Times Newswire,286,1040,0,0
Technorati,New York Times Congress,286,1038,0,0
Technorati,Weather Underground (Wunderground),286,1021,0,0
Technorati,Library of Congress Prints & Photographs,286,843,0,0
Technorati,Capitol Words,286,838,0,0
Technorati,NPR,286,813,0,0
Technorati,New York Times Movie Reviews,286,812,0,0
Technorati,New York Times Campaign Finance,286,811,0,0
Technorati,New York Times Article Search,286,809,0,0
Technorati,Flickr,286,732,0,0
Technorati,YouTube,286,714,0,0
Technorati,Google Search,286,534,0,0
Technorati,MapLight,286,487,0,0
Technorati,Blogama (IPInfoDB),286,448,0,0
Technorati,Sunlight Labs Congress,286,359,0,0
Technorati,Digg,286,298,0,0
Technorati,Google Social Graph,286,293,0,0
Technorati,Photobucket,286,266,0,0
Technorati,Follow The Money,286,251,0,0
Technorati,GovTrack.us,286,239,0,0
Technorati,del.icio.us,286,222,0,0
Technorati,Smugmug,286,193,0,0
Technorati,Eventful,286,160,0,0
Technorati,BackType,286,58,0,0
Technorati,Wolfram Alpha,286,1043,0,0
Technorati,Wikipedia,286,887,0,0
Technorati,YouTube,286,714,0,0
Technorati,OpenCNAM,286,561,0,0
Technorati,Bing,286,68,0,0
Technorati,GovTrack.us,286,239,0,0
Technorati,YouTube,286,714,0,0
Technorati,Twitter,286,877,0,0
Technorati,Yahoo Search,286,1055,0,0
Technorati,New York Times Congress,286,1038,0,0
Technorati,Twitter,286,877,0,0
Technorati,New York Times Article Search,286,809,0,0
Technorati,Flickr,286,732,0,0
Technorati,YouTube,286,714,0,0
Technorati,Google Search,286,534,0,0
Technorati,Sunlight Labs Congress,286,359,0,0
Technorati,Digg,286,298,0,0
Technorati,Photobucket,286,266,0,0
Technorati,del.icio.us,286,222,0,0
Technorati,Smugmug,286,193,0,0
Technorati,New York Times Newswire,286,1040,0,0
Technorati,Shopping.com,286,1039,0,0
Technorati,Weather Underground (Wunderground),286,1021,0,0
Technorati,Howcast,286,974,0,0
Technorati,Yelp,286,910,0,0
Technorati,Vimeo,286,895,0,0
Technorati,Twitter,286,877,0,0
Technorati,New York Times Article Search,286,809,0,0
Technorati,Netflix,286,808,0,0
Technorati,Last.fm,286,788,0,0
Technorati,Google Ajax Search,286,744,0,0
Technorati,Flickr,286,732,0,0
Technorati,Facebook,286,726,0,0
Technorati,YouTube,286,714,0,0
Technorati,CityGrid,286,707,0,0
Technorati,SoundCloud,286,655,0,0
Technorati,Movieclips.com,286,501,0,0
Technorati,LinkedIn,286,472,0,0
Technorati,Blogama (IPInfoDB),286,448,0,0
Technorati,Sunlight Labs Congress,286,359,0,0
Technorati,Digg,286,298,0,0
Technorati,Weather Channel,286,276,0,0
Technorati,foursquare,286,187,0,0
Technorati,CrunchBase,286,120,0,0
Technorati,Yahoo BOSS,286,84,0,0
Technorati,Bing,286,68,0,0
City and State by Zip Code,iTunes and iTunes Connect,287,11,0,0
City and State by Zip Code,8tracks,287,8,0,0
City and State by Zip Code,Sunlight Labs Congress,287,359,0,0
City and State by Zip Code,USA Today Best-Selling Books,287,958,0,0
City and State by Zip Code,Twitter,287,877,0,0
City and State by Zip Code,Facebook,287,726,0,0
City and State by Zip Code,Commission Junction,287,710,0,0
City and State by Zip Code,Amazon EC2,287,689,0,0
City and State by Zip Code,WorldCat Search,287,632,0,0
City and State by Zip Code,Direct Textbook,287,265,0,0
City and State by Zip Code,Yahoo Search,287,1055,0,0
City and State by Zip Code,New York Times Newswire,287,1040,0,0
Alexa Site Thumbnail,New York Times Congress,288,1038,0,0
Alexa Site Thumbnail,LyricWiki,288,1031,0,0
Alexa Top Sites,Weather Underground (Wunderground),289,1021,0,0
Alexa Top Sites,Yahoo Video Search,289,1000,0,0
Alexa Top Sites,Thumbalizr,289,991,0,0
AOL Open Mail,MTV,291,983,0,0
AOL Open Mail,Yelp,291,910,0,0
AOL Open Mail,Wikipedia,291,887,0,0
Yahoo Shopping,Twitter,292,877,0,0
Yahoo Shopping,Last.fm,292,788,0,0
Yahoo Shopping,IntelePeer,292,781,0,0
Yahoo Shopping,Imeem,292,778,0,0
Yahoo Shopping,Google AdSense,292,742,0,0
Yahoo Shopping,Flickr,292,732,0,0
Yahoo Shopping,Facebook,292,726,0,0
Yahoo Shopping,YouTube,292,714,0,0
Yahoo Shopping,SeeqPod,292,666,0,0
Yahoo Shopping,Amazon S3,292,648,0,0
Yahoo Shopping,OpenStreetMap,292,563,0,0
Yahoo Shopping,Fire Eagle,292,547,0,0
Yahoo Shopping,Google Search,292,534,0,0
Yahoo Shopping,LinkedIn,292,472,0,0
Yahoo Shopping,Blogama (IPInfoDB),292,448,0,0
Yahoo Shopping,Sunlight Labs Congress,292,359,0,0
Yahoo Shopping,CNET,292,340,0,0
Yahoo Shopping,Zvents,292,335,0,0
Yahoo Shopping,Digg,292,298,0,0
Yahoo Shopping,Calais,292,272,0,0
Yahoo Shopping,Hi5,292,242,0,0
Google Social Graph,del.icio.us,293,222,0,0
Google Social Graph,Compete,293,218,0,0
Google Social Graph,Amazon SimpleDB,293,207,0,0
Google Social Graph,Smugmug,293,193,0,0
Google Social Graph,Freebase,293,188,0,0
Google Social Graph,CrunchBase,293,120,0,0
Google Social Graph,Yahoo BOSS,293,84,0,0
Google Social Graph,Bing,293,68,0,0
Google Social Graph,Billboard,293,64,0,0
Google Social Graph,Best Buy Products,293,63,0,0
Google Social Graph,Twitter,293,877,0,0
Google Social Graph,Google Ajax Search,293,744,0,0
Google Social Graph,Yahoo Image Search,293,901,0,0
Google Social Graph,Yahoo Widgets,293,1056,0,0
Google Social Graph,Yahoo Search,293,1055,0,0
Google Social Graph,LyricWiki,293,1031,0,0
Google Social Graph,Walk Score,293,1017,0,0
Google Social Graph,Posterous,293,1006,0,0
Google Social Graph,Yahoo Video Search,293,1000,0,0
Google Social Graph,Twitter Grader,293,996,0,0
Google Social Graph,MTV,293,983,0,0
Google Social Graph,Hyves,293,975,0,0
Google Social Graph,Twinfluence,293,947,0,0
Google Social Graph,Tweetmeme,293,940,0,0
Google Social Graph,Ticketfly,293,925,0,0
Google Social Graph,Zemanta,293,911,0,0
Google Social Graph,Yelp,293,910,0,0
Google Social Graph,Vimeo,293,895,0,0
Google Social Graph,Wikipedia,293,887,0,0
Google Social Graph,TypePad,293,879,0,0
Google Social Graph,Twitter,293,877,0,0
Google Social Graph,Outside.in,293,821,0,0
Google Social Graph,New York Times Article Search,293,809,0,0
Google Social Graph,Last.fm,293,788,0,0
Google Social Graph,Imeem,293,778,0,0
Google Social Graph,Google Email Settings,293,754,0,0
Google Social Graph,Google Ajax Search,293,744,0,0
Google Social Graph,Google AdSense,293,742,0,0
Google Social Graph,Flickr,293,732,0,0
Google Social Graph,Facebook,293,726,0,0
Google Social Graph,YouTube,293,714,0,0
ESRI ArcGIS JavaScript,Commission Junction,294,710,0,0
ESRI ArcGIS JavaScript,Blogger,294,700,0,0
ESRI ArcGIS JavaScript,Amazon EC2,294,689,0,0
ESRI ArcGIS JavaScript,SeeqPod,294,666,0,0
ESRI ArcGIS JavaScript,Amazon S3,294,648,0,0
ESRI ArcGIS JavaScript,Widgetbox,294,565,0,0
ESRI ArcGIS JavaScript,Fire Eagle,294,547,0,0
ESRI ArcGIS JavaScript,OpenSocial,294,546,0,0
ESRI ArcGIS JavaScript,NCAA Mens College Basketball,294,545,0,0
ESRI ArcGIS JavaScript,Orkut,294,539,0,0
Map24 AJAX,Jaiku,296,535,0,0
Map24 AJAX,Google Search,296,534,0,0
Map24 AJAX,Ning,296,517,0,0
Map24 AJAX,Windows Live Spaces,296,503,0,0
Map24 AJAX,LiveVideo,296,484,0,0
Map24 AJAX,LinkedIn,296,472,0,0
Map24 AJAX,Gowalla,296,409,0,0
Digg,Google Gmail OAuth,298,402,0,0
Digg,Google Buzz,298,399,0,0
Digg,Google Custom Search,298,376,0,0
Digg,MyVox,298,371,0,0
Digg,Tumblr,298,350,0,0
Digg,Picnik,298,349,0,0
Digg,CNET,298,340,0,0
Digg,Zvents,298,335,0,0
Digg,Weblogs,298,327,0,0
Digg,Google Homepage,298,308,0,0
Digg,Friendster,298,303,0,0
Digg,Digg,298,298,0,0
Digg,Hi5,298,242,0,0
Digg,del.icio.us,298,222,0,0
Digg,Compete,298,218,0,0
Digg,Amazon SimpleDB,298,207,0,0
Digg,Freebase,298,188,0,0
Digg,foursquare,298,187,0,0
Digg,FeedBurner,298,174,0,0
Digg,CrunchBase,298,120,0,0
Digg,Yahoo BOSS,298,84,0,0
Digg,Bing,298,68,0,0
Digg,ProgrammableWeb,298,38,0,0
Digg,AddThis Menu,298,16,0,0
Digg,Twitter,298,877,0,0
Digg,Lyricsfly,298,338,0,0
Digg,Yahoo Search,298,1055,0,0
Digg,Yahoo Audio Search,298,1053,0,0
Digg,LyricWiki,298,1031,0,0
Digg,Google App Engine,298,972,0,0
Digg,Echo Nest,298,968,0,0
Digg,iTunes & App Store Search,298,916,0,0
Digg,Yahoo Music,298,909,0,0
Digg,Yahoo Query Language,298,904,0,0
Digg,Yahoo Image Search,298,901,0,0
Digg,Vimeo,298,895,0,0
Digg,BBC,298,889,0,0
Digg,Twitter,298,877,0,0
Digg,SemanticHacker,298,834,0,0
Digg,MusixMatch,298,804,0,0
Digg,LazyTune,298,789,0,0
Digg,Last.fm,298,788,0,0
Digg,Guardian,298,774,0,0
Digg,Google Ajax Search,298,744,0,0
Digg,YouTube,298,714,0,0
Digg,Spotify Metadata,298,660,0,0
Digg,Google Search,298,534,0,0
Digg,Gruvr,298,413,0,0
Digg,Lyricsfly,298,338,0,0
Digg,Google Single SignOn,298,274,0,0
Digg,Discogs,298,225,0,0
Digg,Freebase,298,188,0,0
Digg,Dailymotion,298,126,0,0
Digg,Collecta,298,113,0,0
Digg,Billboard,298,64,0,0
Digg,Bandsintown,298,59,0,0
Digg,BBC,298,889,0,0
Digg,Twitter,298,877,0,0
Digg,Google AdWords,298,743,0,0
Digg,Microsoft Bing,298,67,0,0
Digg,TwitterCounter,298,997,0,0
Digg,Google App Engine,298,972,0,0
Digg,Yahoo Image Search,298,901,0,0
Digg,Vimeo,298,895,0,0
Digg,Twitter,298,877,0,0
Digg,Netflix,298,808,0,0
Digg,MusicBrainz,298,803,0,0
Digg,Last.fm,298,788,0,0
Digg,Google Chart,298,748,0,0
Digg,Facebook,298,726,0,0
Digg,YouTube,298,714,0,0
Digg,BBC Music,298,694,0,0
Digg,Google Search,298,534,0,0
Digg,Lyricsfly,298,338,0,0
Digg,del.icio.us,298,222,0,0
Digg,Yahoo BOSS,298,84,0,0
Digg,Billboard,298,64,0,0
Digg,Bandsintown,298,59,0,0
Digg,Twitter,298,877,0,0
Digg,Netflix,298,808,0,0
Digg,Gowalla,298,409,0,0
Digg,foursquare,298,187,0,0
Digg,Twitter,298,877,0,0
Digg,Microsoft Translator,298,798,0,0
Digg,Google Translate,298,326,0,0
Digg,Microsoft Bing,298,67,0,0
Digg,Microsoft Bing,298,67,0,0
Digg,Your Mapper,298,1065,0,0
Digg,Yahoo Search,298,1055,0,0
Digg,Twilio,298,946,0,0
Digg,Yelp,298,910,0,0
Digg,Yahoo Query Language,298,904,0,0
Digg,Twitter,298,877,0,0
Digg,Yahoo Related Suggestions,298,829,0,0
Digg,Google AdWords,298,743,0,0
Digg,Google AdSense,298,742,0,0
Digg,Facebook,298,726,0,0
Digg,CityGrid,298,707,0,0
Digg,Bing Maps Geocode,298,696,0,0
Digg,ShareThis,298,643,0,0
Digg,Public Transit Data Community,298,600,0,0
Digg,NationBuilder,298,507,0,0
Windows Live Expo,Yahoo GeoPlanet,300,482,0,0
Windows Live Expo,geocoder,300,388,0,0
Windows Live Expo,Google Static Maps,300,310,0,0
Windows Live Expo,Compete,300,218,0,0
Windows Live Expo,Google Talk,300,192,0,0
Windows Live Expo,foursquare,300,187,0,0
Windows Live Expo,GreatSchools,300,179,0,0
fav.or.it,DonorsChoose,301,142,0,0
fav.or.it,D&B Direct,301,124,0,0
fav.or.it,Bing Maps Search,301,70,0,0
fav.or.it,Cafe Press,301,24,0,0
fav.or.it,AddThis Menu,301,16,0,0
fav.or.it,Nokia Maps,301,1027,0,0
fav.or.it,Yahoo Weather,301,906,0,0
fav.or.it,Twitter,301,877,0,0
fav.or.it,Paperboy,301,568,0,0
Friendster,foursquare,303,187,0,0
Friendster,Amazon EC2,303,689,0,0
Friendster,MOO,303,362,0,0
Get Satisfaction,Twitter,304,877,0,0
Google Apps Email Migration,Bit.ly,305,71,0,0
Google Apps Email Migration,Gowalla,305,409,0,0
Google Apps Email Migration,foursquare,305,187,0,0
Google Apps Email Migration,WeatherBug,305,1022,0,0
Google Apps Email Migration,FlightStats,305,847,0,0
Google Apps Email Migration,Blockchain Block Explorer,305,81,0,0
Google Apps Email Migration,YouTube,305,714,0,0
Google Apps Email Migration,Yahoo Video Search,305,1000,0,0
Google Apps Email Migration,BBC,305,889,0,0
Google Apps Email Migration,Twitter,305,877,0,0
Google Apps Email Migration,Yahoo Related Suggestions,305,829,0,0
Google Apps Email Migration,Guardian,305,774,0,0
Google Apps Email Migration,Google Ajax Search,305,744,0,0
Google Apps Email Migration,12seconds.tv,305,679,0,0
Google Apps Email Migration,ShareThis,305,643,0,0
Google Apps Email Migration,Revver,305,618,0,0
Google Apps Email Migration,Vodpod,305,594,0,0
Google Apps Email Migration,Kewego Video,305,462,0,0
Google Apps Email Migration,Smugmug,305,193,0,0
Google Apps Email Migration,Blip.tv,305,93,0,0
Google Code Search,Cafe Press,306,24,0,0
Google Code Search,43Things,306,6,0,0
Google Code Search,YRC,306,1068,0,0
Google Code Search,Yahoo Search,306,1055,0,0
Google Code Search,Yahoo Audio Search,306,1053,0,0
Google Code Search,Google AJAX Language,306,1037,0,0
Google Code Search,LyricWiki,306,1031,0,0
Google Code Search,WeatherBug,306,1022,0,0
Google Code Search,Posterous,306,1006,0,0
Google Code Search,Yahoo Video Search,306,1000,0,0
Google Code Search,TwitterCounter,306,997,0,0
Google Code Search,Thumbalizr,306,991,0,0
Google Code Search,Spock,306,988,0,0
Google Contacts,Hyves,307,975,0,0
Google Contacts,Google Books,307,973,0,0
Google Contacts,Google App Engine,307,972,0,0
Google Contacts,Goodreads,307,971,0,0
Google Contacts,Echo Nest,307,968,0,0
Google Contacts,Untappd,307,953,0,0
Google Contacts,Twilio,307,946,0,0
Google Contacts,Tinysong,307,926,0,0
Google Contacts,iTunes & App Store Search,307,916,0,0
Google Contacts,Zillow,307,912,0,0
Google Contacts,Yahoo Music,307,909,0,0
Google Contacts,Yahoo Weather,307,906,0,0
Google Contacts,Yahoo Query Language,307,904,0,0
Google Contacts,Yahoo Image Search,307,901,0,0
Google Contacts,Vimeo,307,895,0,0
Google Contacts,BBC,307,889,0,0
Google Contacts,Twitter,307,877,0,0
Google Contacts,Yahoo Related Suggestions,307,829,0,0
Google Contacts,Outside.in,307,821,0,0
Google Contacts,Netflix,307,808,0,0
Google Contacts,MusixMatch,307,804,0,0
Google Contacts,LazyTune,307,789,0,0
Google Contacts,IP Location,307,782,0,0
Google Contacts,iLike,307,777,0,0
Google Contacts,Guardian,307,774,0,0
Google Contacts,Google OpenID,307,766,0,0
Google Contacts,Google Ajax Search,307,744,0,0
Google Contacts,Google AdSense,307,742,0,0
Google Contacts,CityGrid,307,707,0,0
Google Contacts,Google Calendar,307,703,0,0
Google Contacts,Blogger,307,700,0,0
Google Homepage,Amazon EC2,308,689,0,0
Google Homepage,12seconds.tv,308,679,0,0
Google Homepage,SeeqPod,308,666,0,0
Google Homepage,Stack Overflow,308,662,0,0
Google Homepage,Spotify Metadata,308,660,0,0
Google Homepage,SinglePlatform,308,649,0,0
Google Homepage,ShareThis,308,643,0,0
Google Homepage,Sendible,308,638,0,0
Google Homepage,Rovi Cloud Services,308,626,0,0
Google Homepage,Rhapsody,308,619,0,0
Google Homepage,Revver,308,618,0,0
Google Homepage,Google Reader Subscriber Statistics,308,617,0,0
Google Homepage,Readability,308,610,0,0
Google Homepage,Vodpod,308,594,0,0
Google Homepage,OpenStreetMap,308,563,0,0
Google Homepage,Fire Eagle,308,547,0,0
Google Homepage,Brightkite,308,537,0,0
Google Homepage,Google Search,308,534,0,0
Google Homepage,Raw Sugar,308,533,0,0
Google Homepage,MyBlogLog,308,505,0,0
Google Homepage,Windows Live Spaces,308,503,0,0
Google Homepage,Movieclips.com,308,501,0,0
Google Homepage,LiveVideo,308,484,0,0
Google Homepage,Kewego Video,308,462,0,0
Google Homepage,Juno Download,308,461,0,0
Google Homepage,Jigsaw,308,458,0,0
Google Homepage,Heyzap,308,420,0,0
Google Homepage,Amazon Marketplace Web Service,308,418,0,0
Google Homepage,Gruvr,308,413,0,0
Google Homepage,Groupon,308,411,0,0
Google Homepage,Gravatar,308,410,0,0
Google Homepage,GitHub,308,396,0,0
Google Homepage,CNET,308,340,0,0
Google Homepage,Lyricsfly,308,338,0,0
Google Homepage,Zooomr,308,334,0,0
Google Homepage,Google Translate,308,326,0,0
Google Homepage,ThisNext,308,325,0,0
Google Homepage,Google Static Maps,308,310,0,0
Google Homepage,Google Spreadsheets,308,309,0,0
Google Homepage,Friendster,308,303,0,0
Google Homepage,Map24 AJAX,308,296,0,0
Google Homepage,Yahoo Answers,308,285,0,0
Google Homepage,Songza,308,280,0,0
Google Homepage,Google Single SignOn,308,274,0,0
Google Homepage,Lingr,308,248,0,0
Google Homepage,Simply Hired Jobs,308,246,0,0
Google Homepage,ISBN db,308,245,0,0
Google Homepage,Hi5,308,242,0,0
Google Homepage,del.icio.us,308,222,0,0
Google Homepage,Compete,308,218,0,0
Google Homepage,BibSonomy,308,212,0,0
Google Spreadsheets,Grooveshark,309,195,0,0
Google Spreadsheets,Smugmug,309,193,0,0
Google Spreadsheets,Google Talk,309,192,0,0
Google Spreadsheets,Freebase,309,188,0,0
Google Spreadsheets,foursquare,309,187,0,0
Google Spreadsheets,FeedBurner,309,174,0,0
Google Spreadsheets,Factual,309,168,0,0
Google Spreadsheets,exfm,309,164,0,0
Google Spreadsheets,Dribbble,309,143,0,0
Google Spreadsheets,Diigo,309,137,0,0
Google Spreadsheets,CrunchBase,309,120,0,0
Google Spreadsheets,Cloudspeakers,309,108,0,0
Google Static Maps,Blip.tv,310,93,0,0
Google Static Maps,Boxcar,310,87,0,0
Google Static Maps,Yahoo BOSS,310,84,0,0
Google Static Maps,Billboard,310,64,0,0
Google Static Maps,AuthorityLabs Partner,310,55,0,0
Google Static Maps,AuthorityLabs Account,310,54,0,0
Google Static Maps,Floobs,310,45,0,0
Google Static Maps,Blogmarks,310,40,0,0
Google Static Maps,Cafe Press,310,24,0,0
Google Static Maps,8tracks,310,8,0,0
Google Static Maps,43Things,310,6,0,0
Google Static Maps,Etsy,310,157,0,0
Google Static Maps,Adobe Share,310,1025,0,0
Google Static Maps,Vimeo,310,895,0,0
Google Static Maps,Twitter,310,877,0,0
Google Static Maps,Imeem,310,778,0,0
Google Static Maps,YouTube,310,714,0,0
Google Static Maps,Blogger,310,700,0,0
Google Static Maps,Seesmic,310,599,0,0
Google Static Maps,Pikeo,310,578,0,0
Holidays Service,Kyte,311,542,0,0
Holidays Service,Brightkite,311,537,0,0
Holidays Service,Zooomr,311,334,0,0
Internet Archive,Friendster,312,303,0,0
Internet Archive,Smugmug,312,193,0,0
Internet Archive,WeatherBug,312,1022,0,0
Internet Archive,Twitter,312,877,0,0
Internet Archive,Google OpenID,312,766,0,0
